id,uid,article_id,industry_id,created_at,updated_at,log_data
"517","csi_AvmEhQ9KX7wM1cV","224","646","2021-10-12 12:23:06.923375","2021-10-12 12:23:06.923375","{""h"": [{""c"": {""id"": 517, ""uid"": ""csi_AvmEhQ9KX7wM1cV"", ""article_id"": 224, ""created_at"": ""2021-10-12T12:23:06.923375"", ""updated_at"": ""2021-10-12T12:23:06.923375"", ""industry_id"": 646}, ""v"": 1, ""ts"": 1634041386923}], ""v"": 1}"
"518","csi_nKvyok6A1HhOcY6","225","586","2021-10-12 12:23:07.035038","2021-10-12 12:23:07.035038","{""h"": [{""c"": {""id"": 518, ""uid"": ""csi_nKvyok6A1HhOcY6"", ""article_id"": 225, ""created_at"": ""2021-10-12T12:23:07.035038"", ""updated_at"": ""2021-10-12T12:23:07.035038"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634041387035}], ""v"": 1}"
"519","csi_VpB1XJfwsklV2gW","225","240","2021-10-12 12:23:07.045665","2021-10-12 12:23:07.045665","{""h"": [{""c"": {""id"": 519, ""uid"": ""csi_VpB1XJfwsklV2gW"", ""article_id"": 225, ""created_at"": ""2021-10-12T12:23:07.045665"", ""updated_at"": ""2021-10-12T12:23:07.045665"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1634041387046}], ""v"": 1}"
"520","csi_Ta7MyfjRHpBK5Gy","225","688","2021-10-12 12:23:07.053655","2021-10-12 12:23:07.053655","{""h"": [{""c"": {""id"": 520, ""uid"": ""csi_Ta7MyfjRHpBK5Gy"", ""article_id"": 225, ""created_at"": ""2021-10-12T12:23:07.053655"", ""updated_at"": ""2021-10-12T12:23:07.053655"", ""industry_id"": 688}, ""v"": 1, ""ts"": 1634041387054}], ""v"": 1}"
"521","csi_Wl8UnYamqxAoKrM","226","586","2021-10-14 06:50:59.207916","2021-10-14 06:50:59.207916","{""h"": [{""c"": {""id"": 521, ""uid"": ""csi_Wl8UnYamqxAoKrM"", ""article_id"": 226, ""created_at"": ""2021-10-14T06:50:59.207916"", ""updated_at"": ""2021-10-14T06:50:59.207916"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634194259208}], ""v"": 1}"
"522","csi_X7NlCKfG3Kw3M7K","226","240","2021-10-14 06:50:59.216664","2021-10-14 06:50:59.216664","{""h"": [{""c"": {""id"": 522, ""uid"": ""csi_X7NlCKfG3Kw3M7K"", ""article_id"": 226, ""created_at"": ""2021-10-14T06:50:59.216664"", ""updated_at"": ""2021-10-14T06:50:59.216664"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1634194259217}], ""v"": 1}"
"523","csi_YR8AfOkFdtejzsy","227","586","2021-10-14 06:55:21.434254","2021-10-14 06:55:21.434254","{""h"": [{""c"": {""id"": 523, ""uid"": ""csi_YR8AfOkFdtejzsy"", ""article_id"": 227, ""created_at"": ""2021-10-14T06:55:21.434254"", ""updated_at"": ""2021-10-14T06:55:21.434254"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634194521434}], ""v"": 1}"
"524","csi_1Xk5cdfPgmVj3OD","227","70","2021-10-14 06:55:21.444203","2021-10-14 06:55:21.444203","{""h"": [{""c"": {""id"": 524, ""uid"": ""csi_1Xk5cdfPgmVj3OD"", ""article_id"": 227, ""created_at"": ""2021-10-14T06:55:21.444203"", ""updated_at"": ""2021-10-14T06:55:21.444203"", ""industry_id"": 70}, ""v"": 1, ""ts"": 1634194521444}], ""v"": 1}"
"525","csi_96OgKPGlCpJ1saB","228","586","2021-10-14 06:55:22.356928","2021-10-14 06:55:22.356928","{""h"": [{""c"": {""id"": 525, ""uid"": ""csi_96OgKPGlCpJ1saB"", ""article_id"": 228, ""created_at"": ""2021-10-14T06:55:22.356928"", ""updated_at"": ""2021-10-14T06:55:22.356928"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634194522357}], ""v"": 1}"
"526","csi_MM9OuqvzKL9HCyF","228","639","2021-10-14 06:55:22.364613","2021-10-14 06:55:22.364613","{""h"": [{""c"": {""id"": 526, ""uid"": ""csi_MM9OuqvzKL9HCyF"", ""article_id"": 228, ""created_at"": ""2021-10-14T06:55:22.364613"", ""updated_at"": ""2021-10-14T06:55:22.364613"", ""industry_id"": 639}, ""v"": 1, ""ts"": 1634194522365}], ""v"": 1}"
"527","csi_dlH3hxzBLG77Yj5","228","558","2021-10-14 06:55:22.373276","2021-10-14 06:55:22.373276","{""h"": [{""c"": {""id"": 527, ""uid"": ""csi_dlH3hxzBLG77Yj5"", ""article_id"": 228, ""created_at"": ""2021-10-14T06:55:22.373276"", ""updated_at"": ""2021-10-14T06:55:22.373276"", ""industry_id"": 558}, ""v"": 1, ""ts"": 1634194522373}], ""v"": 1}"
"528","csi_PxxQyjK1nv1FumU","229","586","2021-10-14 06:55:22.943362","2021-10-14 06:55:22.943362","{""h"": [{""c"": {""id"": 528, ""uid"": ""csi_PxxQyjK1nv1FumU"", ""article_id"": 229, ""created_at"": ""2021-10-14T06:55:22.943362"", ""updated_at"": ""2021-10-14T06:55:22.943362"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634194522943}], ""v"": 1}"
"529","csi_EvPhVSoEcDToAR3","230","586","2021-10-14 06:55:23.119759","2021-10-14 06:55:23.119759","{""h"": [{""c"": {""id"": 529, ""uid"": ""csi_EvPhVSoEcDToAR3"", ""article_id"": 230, ""created_at"": ""2021-10-14T06:55:23.119759"", ""updated_at"": ""2021-10-14T06:55:23.119759"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634194523120}], ""v"": 1}"
"530","csi_5OnfpmKlJomR3f5","231","586","2021-10-14 06:55:25.487241","2021-10-14 06:55:25.487241","{""h"": [{""c"": {""id"": 530, ""uid"": ""csi_5OnfpmKlJomR3f5"", ""article_id"": 231, ""created_at"": ""2021-10-14T06:55:25.487241"", ""updated_at"": ""2021-10-14T06:55:25.487241"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634194525487}], ""v"": 1}"
"531","csi_b6SyaZvD4dCL4Hi","231","344","2021-10-14 06:55:25.494164","2021-10-14 06:55:25.494164","{""h"": [{""c"": {""id"": 531, ""uid"": ""csi_b6SyaZvD4dCL4Hi"", ""article_id"": 231, ""created_at"": ""2021-10-14T06:55:25.494164"", ""updated_at"": ""2021-10-14T06:55:25.494164"", ""industry_id"": 344}, ""v"": 1, ""ts"": 1634194525494}], ""v"": 1}"
"532","csi_ZT2MY3ePgH6Db1c","231","216","2021-10-14 06:55:25.501434","2021-10-14 06:55:25.501434","{""h"": [{""c"": {""id"": 532, ""uid"": ""csi_ZT2MY3ePgH6Db1c"", ""article_id"": 231, ""created_at"": ""2021-10-14T06:55:25.501434"", ""updated_at"": ""2021-10-14T06:55:25.501434"", ""industry_id"": 216}, ""v"": 1, ""ts"": 1634194525501}], ""v"": 1}"
"1108","csi_yr62KReQTQlkgAZ","99","423","2022-01-25 13:35:38.733734","2022-01-25 13:35:38.733734","{""h"": [{""c"": {""id"": 1108, ""uid"": ""csi_yr62KReQTQlkgAZ"", ""article_id"": 99, ""created_at"": ""2022-01-25T13:35:38.733734"", ""updated_at"": ""2022-01-25T13:35:38.733734"", ""industry_id"": 423}, ""v"": 1, ""ts"": 1643117738734}], ""v"": 1}"
"1116","csi_OgjRfftgGBxQMm9","147","586","2022-01-25 13:35:39.383225","2022-01-25 13:35:39.383225","{""h"": [{""c"": {""id"": 1116, ""uid"": ""csi_OgjRfftgGBxQMm9"", ""article_id"": 147, ""created_at"": ""2022-01-25T13:35:39.383225"", ""updated_at"": ""2022-01-25T13:35:39.383225"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643117739383}], ""v"": 1}"
"1117","csi_LSsJme8MNx98dP6","147","240","2022-01-25 13:35:39.388975","2022-01-25 13:35:39.388975","{""h"": [{""c"": {""id"": 1117, ""uid"": ""csi_LSsJme8MNx98dP6"", ""article_id"": 147, ""created_at"": ""2022-01-25T13:35:39.388975"", ""updated_at"": ""2022-01-25T13:35:39.388975"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1643117739389}], ""v"": 1}"
"1118","csi_N0KBaCQ4oPhUw9J","147","176","2022-01-25 13:35:39.39497","2022-01-25 13:35:39.39497","{""h"": [{""c"": {""id"": 1118, ""uid"": ""csi_N0KBaCQ4oPhUw9J"", ""article_id"": 147, ""created_at"": ""2022-01-25T13:35:39.39497"", ""updated_at"": ""2022-01-25T13:35:39.39497"", ""industry_id"": 176}, ""v"": 1, ""ts"": 1643117739395}], ""v"": 1}"
"537","csi_Gy1cqLT2tmkMrIr","233","586","2021-10-14 06:55:27.160535","2021-10-14 06:55:27.160535","{""h"": [{""c"": {""id"": 537, ""uid"": ""csi_Gy1cqLT2tmkMrIr"", ""article_id"": 233, ""created_at"": ""2021-10-14T06:55:27.160535"", ""updated_at"": ""2021-10-14T06:55:27.160535"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634194527161}], ""v"": 1}"
"538","csi_6ENDz8exoPckvWL","233","240","2021-10-14 06:55:27.170697","2021-10-14 06:55:27.170697","{""h"": [{""c"": {""id"": 538, ""uid"": ""csi_6ENDz8exoPckvWL"", ""article_id"": 233, ""created_at"": ""2021-10-14T06:55:27.170697"", ""updated_at"": ""2021-10-14T06:55:27.170697"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1634194527171}], ""v"": 1}"
"539","csi_uZGwl8MVdCWhLmN","234","586","2021-10-14 06:55:27.324365","2021-10-14 06:55:27.324365","{""h"": [{""c"": {""id"": 539, ""uid"": ""csi_uZGwl8MVdCWhLmN"", ""article_id"": 234, ""created_at"": ""2021-10-14T06:55:27.324365"", ""updated_at"": ""2021-10-14T06:55:27.324365"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634194527324}], ""v"": 1}"
"540","csi_NTFZrQzdTO29A7D","234","209","2021-10-14 06:55:27.331684","2021-10-14 06:55:27.331684","{""h"": [{""c"": {""id"": 540, ""uid"": ""csi_NTFZrQzdTO29A7D"", ""article_id"": 234, ""created_at"": ""2021-10-14T06:55:27.331684"", ""updated_at"": ""2021-10-14T06:55:27.331684"", ""industry_id"": 209}, ""v"": 1, ""ts"": 1634194527332}], ""v"": 1}"
"541","csi_qlTH1j56ZPv6AjZ","234","426","2021-10-14 06:55:27.338069","2021-10-14 06:55:27.338069","{""h"": [{""c"": {""id"": 541, ""uid"": ""csi_qlTH1j56ZPv6AjZ"", ""article_id"": 234, ""created_at"": ""2021-10-14T06:55:27.338069"", ""updated_at"": ""2021-10-14T06:55:27.338069"", ""industry_id"": 426}, ""v"": 1, ""ts"": 1634194527338}], ""v"": 1}"
"542","csi_e8XkNtbR8511jAU","234","210","2021-10-14 06:55:27.344252","2021-10-14 06:55:27.344252","{""h"": [{""c"": {""id"": 542, ""uid"": ""csi_e8XkNtbR8511jAU"", ""article_id"": 234, ""created_at"": ""2021-10-14T06:55:27.344252"", ""updated_at"": ""2021-10-14T06:55:27.344252"", ""industry_id"": 210}, ""v"": 1, ""ts"": 1634194527344}], ""v"": 1}"
"543","csi_Ozg0MBJZKwTYPaT","234","632","2021-10-14 06:55:27.350173","2021-10-14 06:55:27.350173","{""h"": [{""c"": {""id"": 543, ""uid"": ""csi_Ozg0MBJZKwTYPaT"", ""article_id"": 234, ""created_at"": ""2021-10-14T06:55:27.350173"", ""updated_at"": ""2021-10-14T06:55:27.350173"", ""industry_id"": 632}, ""v"": 1, ""ts"": 1634194527350}], ""v"": 1}"
"1110","csi_KaQRY9pskS88ekJ","148","586","2022-01-25 13:35:38.971274","2022-01-25 13:35:38.971274","{""h"": [{""c"": {""id"": 1110, ""uid"": ""csi_KaQRY9pskS88ekJ"", ""article_id"": 148, ""created_at"": ""2022-01-25T13:35:38.971274"", ""updated_at"": ""2022-01-25T13:35:38.971274"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643117738971}], ""v"": 1}"
"1111","csi_X8GXG9qkbPVppIl","148","240","2022-01-25 13:35:38.980797","2022-01-25 13:35:38.980797","{""h"": [{""c"": {""id"": 1111, ""uid"": ""csi_X8GXG9qkbPVppIl"", ""article_id"": 148, ""created_at"": ""2022-01-25T13:35:38.980797"", ""updated_at"": ""2022-01-25T13:35:38.980797"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1643117738981}], ""v"": 1}"
"1112","csi_A238GyYMJhj0gOU","148","137","2022-01-25 13:35:38.991731","2022-01-25 13:35:38.991731","{""h"": [{""c"": {""id"": 1112, ""uid"": ""csi_A238GyYMJhj0gOU"", ""article_id"": 148, ""created_at"": ""2022-01-25T13:35:38.991731"", ""updated_at"": ""2022-01-25T13:35:38.991731"", ""industry_id"": 137}, ""v"": 1, ""ts"": 1643117738992}], ""v"": 1}"
"1113","csi_b2hZAXU8AcBniHX","148","133","2022-01-25 13:35:38.998612","2022-01-25 13:35:38.998612","{""h"": [{""c"": {""id"": 1113, ""uid"": ""csi_b2hZAXU8AcBniHX"", ""article_id"": 148, ""created_at"": ""2022-01-25T13:35:38.998612"", ""updated_at"": ""2022-01-25T13:35:38.998612"", ""industry_id"": 133}, ""v"": 1, ""ts"": 1643117738999}], ""v"": 1}"
"1114","csi_wWIzDltFKmrYd4W","148","210","2022-01-25 13:35:39.007263","2022-01-25 13:35:39.007263","{""h"": [{""c"": {""id"": 1114, ""uid"": ""csi_wWIzDltFKmrYd4W"", ""article_id"": 148, ""created_at"": ""2022-01-25T13:35:39.007263"", ""updated_at"": ""2022-01-25T13:35:39.007263"", ""industry_id"": 210}, ""v"": 1, ""ts"": 1643117739007}], ""v"": 1}"
"1115","csi_Ku9pWfDPqvpV4cr","148","639","2022-01-25 13:35:39.018463","2022-01-25 13:35:39.018463","{""h"": [{""c"": {""id"": 1115, ""uid"": ""csi_Ku9pWfDPqvpV4cr"", ""article_id"": 148, ""created_at"": ""2022-01-25T13:35:39.018463"", ""updated_at"": ""2022-01-25T13:35:39.018463"", ""industry_id"": 639}, ""v"": 1, ""ts"": 1643117739018}], ""v"": 1}"
"1126","csi_nWuWxh4Bo5aE8LK","102","586","2022-01-25 13:35:40.657563","2022-01-25 13:35:40.657563","{""h"": [{""c"": {""id"": 1126, ""uid"": ""csi_nWuWxh4Bo5aE8LK"", ""article_id"": 102, ""created_at"": ""2022-01-25T13:35:40.657563"", ""updated_at"": ""2022-01-25T13:35:40.657563"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643117740658}], ""v"": 1}"
"1127","csi_XGNVi63tcU6cHY9","102","137","2022-01-25 13:35:40.662764","2022-01-25 13:35:40.662764","{""h"": [{""c"": {""id"": 1127, ""uid"": ""csi_XGNVi63tcU6cHY9"", ""article_id"": 102, ""created_at"": ""2022-01-25T13:35:40.662764"", ""updated_at"": ""2022-01-25T13:35:40.662764"", ""industry_id"": 137}, ""v"": 1, ""ts"": 1643117740663}], ""v"": 1}"
"1128","csi_eKqxt9RH0dhY5cm","102","280","2022-01-25 13:35:40.668073","2022-01-25 13:35:40.668073","{""h"": [{""c"": {""id"": 1128, ""uid"": ""csi_eKqxt9RH0dhY5cm"", ""article_id"": 102, ""created_at"": ""2022-01-25T13:35:40.668073"", ""updated_at"": ""2022-01-25T13:35:40.668073"", ""industry_id"": 280}, ""v"": 1, ""ts"": 1643117740668}], ""v"": 1}"
"1129","csi_OZ2bCfC7diwNls3","102","1365","2022-01-25 13:35:40.674199","2022-01-25 13:35:40.674199","{""h"": [{""c"": {""id"": 1129, ""uid"": ""csi_OZ2bCfC7diwNls3"", ""article_id"": 102, ""created_at"": ""2022-01-25T13:35:40.674199"", ""updated_at"": ""2022-01-25T13:35:40.674199"", ""industry_id"": 1365}, ""v"": 1, ""ts"": 1643117740674}], ""v"": 1}"
"544","csi_1b6eIWx84BKfcWZ","235","209","2021-10-14 06:55:28.243507","2021-10-14 06:55:28.243507","{""h"": [{""c"": {""id"": 544, ""uid"": ""csi_1b6eIWx84BKfcWZ"", ""article_id"": 235, ""created_at"": ""2021-10-14T06:55:28.243507"", ""updated_at"": ""2021-10-14T06:55:28.243507"", ""industry_id"": 209}, ""v"": 1, ""ts"": 1634194528244}], ""v"": 1}"
"545","csi_iikcPhlLPnrkNDv","236","586","2021-10-14 13:48:24.688308","2021-10-14 13:48:24.688308","{""h"": [{""c"": {""id"": 545, ""uid"": ""csi_iikcPhlLPnrkNDv"", ""article_id"": 236, ""created_at"": ""2021-10-14T13:48:24.688308"", ""updated_at"": ""2021-10-14T13:48:24.688308"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634219304688}], ""v"": 1}"
"546","csi_IpmyOWynyaOLPHY","236","240","2021-10-14 13:48:24.697104","2021-10-14 13:48:24.697104","{""h"": [{""c"": {""id"": 546, ""uid"": ""csi_IpmyOWynyaOLPHY"", ""article_id"": 236, ""created_at"": ""2021-10-14T13:48:24.697104"", ""updated_at"": ""2021-10-14T13:48:24.697104"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1634219304697}], ""v"": 1}"
"547","csi_5hRXSF4HnTBgUf2","236","40","2021-10-14 13:48:24.70497","2021-10-14 13:48:24.70497","{""h"": [{""c"": {""id"": 547, ""uid"": ""csi_5hRXSF4HnTBgUf2"", ""article_id"": 236, ""created_at"": ""2021-10-14T13:48:24.70497"", ""updated_at"": ""2021-10-14T13:48:24.70497"", ""industry_id"": 40}, ""v"": 1, ""ts"": 1634219304705}], ""v"": 1}"
"548","csi_P9y1UuOkvYjL9kA","236","429","2021-10-14 13:48:24.712544","2021-10-14 13:48:24.712544","{""h"": [{""c"": {""id"": 548, ""uid"": ""csi_P9y1UuOkvYjL9kA"", ""article_id"": 236, ""created_at"": ""2021-10-14T13:48:24.712544"", ""updated_at"": ""2021-10-14T13:48:24.712544"", ""industry_id"": 429}, ""v"": 1, ""ts"": 1634219304713}], ""v"": 1}"
"549","csi_sZ3OuD8lVrNKwfA","236","145","2021-10-14 13:48:24.720062","2021-10-14 13:48:24.720062","{""h"": [{""c"": {""id"": 549, ""uid"": ""csi_sZ3OuD8lVrNKwfA"", ""article_id"": 236, ""created_at"": ""2021-10-14T13:48:24.720062"", ""updated_at"": ""2021-10-14T13:48:24.720062"", ""industry_id"": 145}, ""v"": 1, ""ts"": 1634219304720}], ""v"": 1}"
"550","csi_ufHrgyj6C2rM0sj","237","586","2021-10-18 09:28:47.451876","2021-10-18 09:28:47.451876","{""h"": [{""c"": {""id"": 550, ""uid"": ""csi_ufHrgyj6C2rM0sj"", ""article_id"": 237, ""created_at"": ""2021-10-18T09:28:47.451876"", ""updated_at"": ""2021-10-18T09:28:47.451876"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634549327452}], ""v"": 1}"
"551","csi_WVuC2PeEOJnwqZs","238","586","2021-10-18 09:28:47.452782","2021-10-18 09:28:47.452782","{""h"": [{""c"": {""id"": 551, ""uid"": ""csi_WVuC2PeEOJnwqZs"", ""article_id"": 238, ""created_at"": ""2021-10-18T09:28:47.452782"", ""updated_at"": ""2021-10-18T09:28:47.452782"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1634549327453}], ""v"": 1}"
"552","csi_NyGcG8lyOudtcq2","238","240","2021-10-18 09:28:47.462177","2021-10-18 09:28:47.462177","{""h"": [{""c"": {""id"": 552, ""uid"": ""csi_NyGcG8lyOudtcq2"", ""article_id"": 238, ""created_at"": ""2021-10-18T09:28:47.462177"", ""updated_at"": ""2021-10-18T09:28:47.462177"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1634549327462}], ""v"": 1}"
"553","csi_EyM9xDMs9lGE3Bo","239","272","2021-10-22 10:45:51.894173","2021-10-22 10:45:51.894173","{""h"": [{""c"": {""id"": 553, ""uid"": ""csi_EyM9xDMs9lGE3Bo"", ""article_id"": 239, ""created_at"": ""2021-10-22T10:45:51.894173"", ""updated_at"": ""2021-10-22T10:45:51.894173"", ""industry_id"": 272}, ""v"": 1, ""ts"": 1634899551894}], ""v"": 1}"
"554","csi_h7Ote343qWGfnMX","239","169","2021-10-22 10:45:51.903189","2021-10-22 10:45:51.903189","{""h"": [{""c"": {""id"": 554, ""uid"": ""csi_h7Ote343qWGfnMX"", ""article_id"": 239, ""created_at"": ""2021-10-22T10:45:51.903189"", ""updated_at"": ""2021-10-22T10:45:51.903189"", ""industry_id"": 169}, ""v"": 1, ""ts"": 1634899551903}], ""v"": 1}"
"555","csi_rfamkYDWDW147mf","239","70","2021-10-22 10:45:51.910504","2021-10-22 10:45:51.910504","{""h"": [{""c"": {""id"": 555, ""uid"": ""csi_rfamkYDWDW147mf"", ""article_id"": 239, ""created_at"": ""2021-10-22T10:45:51.910504"", ""updated_at"": ""2021-10-22T10:45:51.910504"", ""industry_id"": 70}, ""v"": 1, ""ts"": 1634899551911}], ""v"": 1}"
"1119","csi_8y7zCuVGPwtQMNo","113","426","2022-01-25 13:35:39.741522","2022-01-25 13:35:39.741522","{""h"": [{""c"": {""id"": 1119, ""uid"": ""csi_8y7zCuVGPwtQMNo"", ""article_id"": 113, ""created_at"": ""2022-01-25T13:35:39.741522"", ""updated_at"": ""2022-01-25T13:35:39.741522"", ""industry_id"": 426}, ""v"": 1, ""ts"": 1643117739742}], ""v"": 1}"
"1120","csi_CA2gAJu2MTW4IFW","113","588","2022-01-25 13:35:39.752829","2022-01-25 13:35:39.752829","{""h"": [{""c"": {""id"": 1120, ""uid"": ""csi_CA2gAJu2MTW4IFW"", ""article_id"": 113, ""created_at"": ""2022-01-25T13:35:39.752829"", ""updated_at"": ""2022-01-25T13:35:39.752829"", ""industry_id"": 588}, ""v"": 1, ""ts"": 1643117739753}], ""v"": 1}"
"1122","csi_kIoXzkbfeNCLL8l","98","586","2022-01-25 13:35:40.331233","2022-01-25 13:35:40.331233","{""h"": [{""c"": {""id"": 1122, ""uid"": ""csi_kIoXzkbfeNCLL8l"", ""article_id"": 98, ""created_at"": ""2022-01-25T13:35:40.331233"", ""updated_at"": ""2022-01-25T13:35:40.331233"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643117740331}], ""v"": 1}"
"1123","csi_tZV1n9Xc6lP9cn9","98","426","2022-01-25 13:35:40.336344","2022-01-25 13:35:40.336344","{""h"": [{""c"": {""id"": 1123, ""uid"": ""csi_tZV1n9Xc6lP9cn9"", ""article_id"": 98, ""created_at"": ""2022-01-25T13:35:40.336344"", ""updated_at"": ""2022-01-25T13:35:40.336344"", ""industry_id"": 426}, ""v"": 1, ""ts"": 1643117740336}], ""v"": 1}"
"1124","csi_3yshAfINXAhJ15S","98","132","2022-01-25 13:35:40.342323","2022-01-25 13:35:40.342323","{""h"": [{""c"": {""id"": 1124, ""uid"": ""csi_3yshAfINXAhJ15S"", ""article_id"": 98, ""created_at"": ""2022-01-25T13:35:40.342323"", ""updated_at"": ""2022-01-25T13:35:40.342323"", ""industry_id"": 132}, ""v"": 1, ""ts"": 1643117740342}], ""v"": 1}"
"1125","csi_JJRrDd3tcKqu0ke","98","78","2022-01-25 13:35:40.347258","2022-01-25 13:35:40.347258","{""h"": [{""c"": {""id"": 1125, ""uid"": ""csi_JJRrDd3tcKqu0ke"", ""article_id"": 98, ""created_at"": ""2022-01-25T13:35:40.347258"", ""updated_at"": ""2022-01-25T13:35:40.347258"", ""industry_id"": 78}, ""v"": 1, ""ts"": 1643117740347}], ""v"": 1}"
"1133","csi_OBu6mc0cw4FL6fK","132","60","2022-01-25 13:35:41.014111","2022-01-25 13:35:41.014111","{""h"": [{""c"": {""id"": 1133, ""uid"": ""csi_OBu6mc0cw4FL6fK"", ""article_id"": 132, ""created_at"": ""2022-01-25T13:35:41.014111"", ""updated_at"": ""2022-01-25T13:35:41.014111"", ""industry_id"": 60}, ""v"": 1, ""ts"": 1643117741014}], ""v"": 1}"
"1134","csi_rXwpd6C1cHTUeV5","132","738","2022-01-25 13:35:41.022155","2022-01-25 13:35:41.022155","{""h"": [{""c"": {""id"": 1134, ""uid"": ""csi_rXwpd6C1cHTUeV5"", ""article_id"": 132, ""created_at"": ""2022-01-25T13:35:41.022155"", ""updated_at"": ""2022-01-25T13:35:41.022155"", ""industry_id"": 738}, ""v"": 1, ""ts"": 1643117741022}], ""v"": 1}"
"573","csi_BVABvtAe0vuuBxc","248","1325","2021-10-26 14:22:22.421348","2021-10-26 14:22:22.421348","{""h"": [{""c"": {""id"": 573, ""uid"": ""csi_BVABvtAe0vuuBxc"", ""article_id"": 248, ""created_at"": ""2021-10-26T14:22:22.421348"", ""updated_at"": ""2021-10-26T14:22:22.421348"", ""industry_id"": 1325}, ""v"": 1, ""ts"": 1635258142421}], ""v"": 1}"
"574","csi_uXEe4TemRmrrmBO","248","586","2021-10-26 14:22:22.428502","2021-10-26 14:22:22.428502","{""h"": [{""c"": {""id"": 574, ""uid"": ""csi_uXEe4TemRmrrmBO"", ""article_id"": 248, ""created_at"": ""2021-10-26T14:22:22.428502"", ""updated_at"": ""2021-10-26T14:22:22.428502"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1635258142429}], ""v"": 1}"
"567","csi_O4zAdVCxwn8P9gf","245","586","2021-10-26 14:22:12.784795","2021-10-26 14:22:12.784795","{""h"": [{""c"": {""id"": 567, ""uid"": ""csi_O4zAdVCxwn8P9gf"", ""article_id"": 245, ""created_at"": ""2021-10-26T14:22:12.784795"", ""updated_at"": ""2021-10-26T14:22:12.784795"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1635258132785}], ""v"": 1}"
"568","csi_haJqswv3dUjMdh2","245","240","2021-10-26 14:22:12.790661","2021-10-26 14:22:12.790661","{""h"": [{""c"": {""id"": 568, ""uid"": ""csi_haJqswv3dUjMdh2"", ""article_id"": 245, ""created_at"": ""2021-10-26T14:22:12.790661"", ""updated_at"": ""2021-10-26T14:22:12.790661"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1635258132791}], ""v"": 1}"
"569","csi_FRkWw07eBxKLWKy","246","586","2021-10-26 14:22:15.654053","2021-10-26 14:22:15.654053","{""h"": [{""c"": {""id"": 569, ""uid"": ""csi_FRkWw07eBxKLWKy"", ""article_id"": 246, ""created_at"": ""2021-10-26T14:22:15.654053"", ""updated_at"": ""2021-10-26T14:22:15.654053"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1635258135654}], ""v"": 1}"
"570","csi_cfr27kTrOFGvk6p","246","426","2021-10-26 14:22:15.660924","2021-10-26 14:22:15.660924","{""h"": [{""c"": {""id"": 570, ""uid"": ""csi_cfr27kTrOFGvk6p"", ""article_id"": 246, ""created_at"": ""2021-10-26T14:22:15.660924"", ""updated_at"": ""2021-10-26T14:22:15.660924"", ""industry_id"": 426}, ""v"": 1, ""ts"": 1635258135661}], ""v"": 1}"
